item_id	quantity	x	y	plane	source	note
223	1	1850	9960	0	tyluur_gist_4cb93ba0_2f232f49	raw=Red_spiders'_eggs;method=exact
401	1	1851	3545	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1851	3574	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1853	3544	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1853	3570	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1853	3580	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1854	3467	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1858	3566	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1860	3564	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1864	3565	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1875	3562	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1875	3564	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1876	3545	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1877	3561	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1878	3547	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	1881	3548	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
243	1	1922	8967	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	1923	8970	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	1925	8984	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	1927	8990	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	1928	8964	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	1932	8965	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
526	1	1936	9448	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
1059	1	1936	9449	0	tyluur_gist_4cb93ba0_2f232f49	raw=Leather_gloves;method=exact
1925	1	1943	4956	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
952	1	1951	4964	0	tyluur_gist_4cb93ba0_2f232f49	raw=Spade;method=exact
2347	1	1953	4974	0	tyluur_gist_4cb93ba0_2f232f49	raw=Hammer;method=exact
2309	1	1965	9082	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bread;method=exact
2357	1	1965	9082	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_bar;method=exact
2309	1	1967	9084	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bread;method=exact
2357	1	1967	9084	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_bar;method=exact
2309	1	1968	9083	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bread;method=exact
2357	1	1968	9083	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_bar;method=exact
2309	1	1969	9083	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bread;method=exact
2357	1	1969	9083	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_bar;method=exact
2309	1	1973	9081	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bread;method=exact
2357	1	1973	9081	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_bar;method=exact
10179	1	2004	4983	0	tyluur_gist_4cb93ba0_2f232f49	raw=Feathered_journal;method=exact
528	1	2011	5600	0	tyluur_gist_4cb93ba0_2f232f49	raw=Burnt_bones;method=exact
528	1	2012	5596	0	tyluur_gist_4cb93ba0_2f232f49	raw=Burnt_bones;method=exact
528	1	2019	5598	0	tyluur_gist_4cb93ba0_2f232f49	raw=Burnt_bones;method=exact
528	1	2023	5609	0	tyluur_gist_4cb93ba0_2f232f49	raw=Burnt_bones;method=exact
2309	1	2023	8994	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bread;method=exact
528	1	2025	5608	0	tyluur_gist_4cb93ba0_2f232f49	raw=Burnt_bones;method=exact
4522	1	2030	9005	0	tyluur_gist_4cb93ba0_2f232f49	raw=Oil_lamp;method=scored_ambiguity
952	1	2031	8984	0	tyluur_gist_4cb93ba0_2f232f49	raw=Spade;method=exact
2309	1	2032	9002	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bread;method=exact
2309	1	2033	8978	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bread;method=exact
317	1	2033	8983	0	tyluur_gist_4cb93ba0_2f232f49	raw=Raw_shrimps;method=scored_ambiguity
7954	1	2034	8984	0	tyluur_gist_4cb93ba0_2f232f49	raw=Burnt_shrimp;method=exact
359	1	2037	8978	0	tyluur_gist_4cb93ba0_2f232f49	raw=Raw_tuna;method=exact
2309	1	2037	8980	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bread;method=exact
303	1	2037	8986	0	tyluur_gist_4cb93ba0_2f232f49	raw=Small_fishing_net;method=scored_ambiguity
1925	1	2041	8985	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
1635	1	2056	9004	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_Ring;method=exact
1635	1	2056	9004	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_ring;method=exact
2357	1	2057	8985	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_bar;method=exact
1654	1	2068	8986	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_necklace;method=exact
301	1	2087	2896	0	tyluur_gist_4cb93ba0_2f232f49	raw=Lobster_pot;method=exact
243	1	2120	9309	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	2120	9309	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	2121	9301	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	2126	9298	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	2127	9305	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	2129	9308	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
243	1	2135	9306	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_dragon_scale;method=exact
2347	1	2157	2803	0	tyluur_gist_4cb93ba0_2f232f49	raw=Hammer;method=exact
305	1	2161	2803	0	tyluur_gist_4cb93ba0_2f232f49	raw=Big_fishing_net;method=exact
946	1	2163	2979	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
10008	1	2164	2983	0	tyluur_gist_4cb93ba0_2f232f49	raw=Box_trap;method=exact
10006	1	2167	2981	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bird_snare;method=exact
303	1	2169	2983	0	tyluur_gist_4cb93ba0_2f232f49	raw=Small_fishing_net;method=scored_ambiguity
863	1	2176	3429	0	tyluur_gist_4cb93ba0_2f232f49	raw=Iron_Knife;method=exact
2351	1	2176	3429	0	tyluur_gist_4cb93ba0_2f232f49	raw=Iron_bar;method=exact
3216	1	2184	3139	0	tyluur_gist_4cb93ba0_2f232f49	raw=Barrel;method=scored_ambiguity
3216	1	2189	3140	0	tyluur_gist_4cb93ba0_2f232f49	raw=Barrel;method=scored_ambiguity
3216	1	2190	3144	0	tyluur_gist_4cb93ba0_2f232f49	raw=Barrel;method=scored_ambiguity
307	1	2198	3001	0	tyluur_gist_4cb93ba0_2f232f49	raw=Fishing_rod;method=exact
1931	1	2199	3257	0	tyluur_gist_4cb93ba0_2f232f49	raw=Pot;method=exact
3216	1	2205	3257	0	tyluur_gist_4cb93ba0_2f232f49	raw=Barrel;method=scored_ambiguity
3216	1	2208	3259	0	tyluur_gist_4cb93ba0_2f232f49	raw=Barrel;method=scored_ambiguity
1911	1	2258	4086	0	tyluur_gist_4cb93ba0_2f232f49	raw=Dragon_bitter;method=scored_ambiguity
239	1	2262	3168	0	tyluur_gist_4cb93ba0_2f232f49	raw=White_berries;method=exact
309	1	2263	2886	0	tyluur_gist_4cb93ba0_2f232f49	raw=Fly_fishing_rod;method=exact
960	1	2265	2888	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
946	1	2288	2790	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
8780	1	2289	3357	0	tyluur_gist_4cb93ba0_2f232f49	raw=Teak_plank;method=exact
526	1	2307	9397	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2308	9345	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2308	9347	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2309	9396	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2310	9346	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2311	9345	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
590	1	2324	9800	0	tyluur_gist_4cb93ba0_2f232f49	raw=Tinderbox;method=scored_ambiguity
526	1	2326	9357	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2326	9359	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2327	9357	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2327	9405	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2329	9399	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2331	9375	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
223	1	2336	3316	0	tyluur_gist_4cb93ba0_2f232f49	raw=Red_spiders'_eggs;method=exact
526	1	2337	9393	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
223	1	2338	3313	0	tyluur_gist_4cb93ba0_2f232f49	raw=Red_spiders'_eggs;method=exact
223	1	2339	3309	0	tyluur_gist_4cb93ba0_2f232f49	raw=Red_spiders'_eggs;method=exact
526	1	2339	9396	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
223	1	2340	3312	0	tyluur_gist_4cb93ba0_2f232f49	raw=Red_spiders'_eggs;method=exact
223	1	2343	3313	0	tyluur_gist_4cb93ba0_2f232f49	raw=Red_spiders'_eggs;method=exact
223	1	2346	3310	0	tyluur_gist_4cb93ba0_2f232f49	raw=Red_spiders'_eggs;method=exact
526	1	2348	9359	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2349	9361	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2350	9360	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
2347	1	2351	9383	0	tyluur_gist_4cb93ba0_2f232f49	raw=Hammer;method=exact
526	1	2359	9385	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2362	9404	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2363	9355	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2365	9351	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2365	9354	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
590	1	2368	3135	0	tyluur_gist_4cb93ba0_2f232f49	raw=Tinderbox;method=scored_ambiguity
1925	1	2371	3127	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
1925	1	2371	3128	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
660	1	2379	4712	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_hat;method=scored_ambiguity
2150	1	2381	3414	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2382	3412	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
1973	1	2384	4440	0	tyluur_gist_4cb93ba0_2f232f49	raw=Chocolate_Bar;method=exact
1481	1	2385	9685	0	tyluur_gist_4cb93ba0_2f232f49	raw=Orb_of_light;method=scored_ambiguity
1481	1	2386	9677	0	tyluur_gist_4cb93ba0_2f232f49	raw=Orb_of_light;method=scored_ambiguity
2150	1	2388	3410	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
1925	1	2397	4461	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
2150	1	2399	3406	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2401	3404	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2406	3405	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2407	3516	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2408	3408	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2162	1	2408	3515	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
2162	1	2408	3518	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
2150	1	2409	3514	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2411	3512	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2030	1	2411	9818	0	tyluur_gist_4cb93ba0_2f232f49	raw=Premade_choc_s'dy;method=exact
2150	1	2412	3519	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2413	3511	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2162	1	2414	3510	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
2162	1	2414	3518	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
2162	1	2415	3511	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
2162	1	2415	3517	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
2150	1	2415	3518	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2416	3512	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
1481	1	2416	9698	0	tyluur_gist_4cb93ba0_2f232f49	raw=Orb_of_light;method=scored_ambiguity
2150	1	2417	3508	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2417	3512	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2417	3515	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2417	3516	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
1493	1	2417	9673	0	tyluur_gist_4cb93ba0_2f232f49	raw=Old_Journal;method=exact
2150	1	2418	3511	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2418	3517	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2162	1	2419	3511	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
2150	1	2421	3509	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2421	3519	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2424	3514	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2150	1	2424	3517	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
2162	1	2425	3515	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
2162	1	2426	3507	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
2162	1	2427	3508	0	tyluur_gist_4cb93ba0_2f232f49	raw=King_worm;method=exact
1925	1	2428	3079	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
1925	1	2428	3080	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
2150	1	2428	3510	0	tyluur_gist_4cb93ba0_2f232f49	raw=Swamp_toad;method=exact
590	1	2431	3072	0	tyluur_gist_4cb93ba0_2f232f49	raw=Tinderbox;method=scored_ambiguity
960	1	2435	9726	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
11656	1	2438	3185	0	tyluur_gist_4cb93ba0_2f232f49	raw=Glassblowing_book;method=exact
600	1	2438	3187	0	tyluur_gist_4cb93ba0_2f232f49	raw=Astronomy_book;method=exact
4043	1	2443	9653	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rock;method=scored_ambiguity
4043	1	2448	9639	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rock;method=scored_ambiguity
526	1	2453	3230	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
1944	1	2453	4476	0	tyluur_gist_4cb93ba0_2f232f49	raw=Egg;method=scored_ambiguity
526	1	2455	3220	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2456	3230	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2456	3234	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2457	3224	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2459	3222	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2461	3230	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2466	3226	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
185	1	2467	3176	0	tyluur_gist_4cb93ba0_2f232f49	raw=Superantipoison(1);method=exact
526	1	2470	3217	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2470	3223	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
229	1	2472	4941	0	tyluur_gist_4cb93ba0_2f232f49	raw=Vial;method=scored_ambiguity
5586	1	2473	4941	0	tyluur_gist_4cb93ba0_2f232f49	raw=Metal_spade;method=scored_ambiguity
12841	1	2475	4956	0	tyluur_gist_4cb93ba0_2f232f49	raw=Hourglass;method=scored_ambiguity
526	1	2476	3224	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2480	3219	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
1277	1	2483	2929	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_sword;method=exact
526	1	2485	2926	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
964	1	2485	2928	0	tyluur_gist_4cb93ba0_2f232f49	raw=Skull;method=scored_ambiguity
3216	1	2487	3371	0	tyluur_gist_4cb93ba0_2f232f49	raw=Barrel;method=scored_ambiguity
526	1	2489	2922	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2490	2929	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2493	2926	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2496	2954	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2499	2958	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
560	1	2500	2967	0	tyluur_gist_4cb93ba0_2f232f49	raw=Death_rune;method=scored_ambiguity
231	1	2500	3730	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2500	3731	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2501	3727	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2501	3729	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2501	3732	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
526	1	2501	9427	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
231	1	2502	3726	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2502	3753	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2502	3756	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2502	3757	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
526	1	2503	3118	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
231	1	2503	3733	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2503	3758	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2503	3759	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
526	1	2503	9425	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
231	1	2504	3732	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2504	3753	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
526	1	2504	9427	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
7967	1	2504	10287	0	tyluur_gist_4cb93ba0_2f232f49	raw=Engine;method=exact
526	1	2505	3114	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
2384	1	2505	9441	0	tyluur_gist_4cb93ba0_2f232f49	raw=Fingernails;method=exact
526	1	2505	9447	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2506	2952	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
231	1	2506	3731	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
526	1	2506	9448	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
7972	1	2506	10289	0	tyluur_gist_4cb93ba0_2f232f49	raw=Lift_manual;method=exact
526	1	2507	3116	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2507	9447	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2508	2982	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2508	3086	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2508	9447	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2508	9449	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2509	3084	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2510	3080	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2510	3088	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
247	1	2510	3090	0	tyluur_gist_4cb93ba0_2f232f49	raw=Jangerberries;method=exact
526	1	2511	3114	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2512	2982	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2512	3021	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2512	3023	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
247	1	2512	3080	0	tyluur_gist_4cb93ba0_2f232f49	raw=Jangerberries;method=exact
526	1	2512	9448	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2513	3020	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2513	3021	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2513	3085	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2514	3020	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2515	3020	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2516	3084	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
247	1	2516	3086	0	tyluur_gist_4cb93ba0_2f232f49	raw=Jangerberries;method=exact
247	1	2517	3082	0	tyluur_gist_4cb93ba0_2f232f49	raw=Jangerberries;method=exact
2384	1	2517	9453	0	tyluur_gist_4cb93ba0_2f232f49	raw=Fingernails;method=exact
526	1	2522	2983	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
231	1	2525	3751	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2527	3746	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2528	3716	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
2398	1	2528	9415	0	tyluur_gist_4cb93ba0_2f232f49	raw=Cave_nightshade;method=exact
946	1	2529	3030	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
231	1	2529	3735	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
2398	1	2530	9462	0	tyluur_gist_4cb93ba0_2f232f49	raw=Cave_nightshade;method=exact
231	1	2531	3735	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
526	1	2531	9461	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
231	1	2532	3762	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
526	1	2532	9464	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2533	9462	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
1984	1	2535	3333	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rotten_apple;method=exact
526	1	2535	9464	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
1137	1	2540	3249	0	tyluur_gist_4cb93ba0_2f232f49	raw=Iron_med_helm;method=exact
231	1	2540	3765	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
526	1	2541	3028	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2542	2983	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2542	3027	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
231	1	2542	3765	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
946	1	2543	3288	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
526	1	2545	3031	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
231	1	2546	3763	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
